,loan_word,original_word,loan_word_ipas,original_word_ipas,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
762,आतिश,حکومت,"['/ɑː.t̪ɪʃ/', '[äː.t̪ɪʃ]']","['/hukuːmat/', '/hʊkuːmat/', '/hokuːmæt/', '/hukumat/', '/ɦʊ.kuː.mət̪/']",7,4,3.208333333333334,3.583333333333333,28.375,0.6,0
763,तोती,شاه مات,['/t̪oː.t̪iː/'],['/ʃɒːhˈmɒːt/'],8,3,2.291666666666667,2.5,22.375,0.6153846153846154,0
764,जुस्तजू,جستجو,"['/d͡ʒʊs.t̪ə.d͡ʒuː/', '[d͡ʒʊs̪.t̪ə.d͡ʒuː]']","['/d͡ʒustud͡ʒuː(j)/', '/d͡ʒʊstʊd͡ʒuː(j)/', '/d͡ʒostod͡ʒuː(j)/', '/d͡ʒustud͡ʒɵː(j)/']",7,1,1.0208333333333335,1.125,8.5,0.3684210526315789,1
765,अब्र,ابر,['/əb.ɾᵊ/'],"['/abɾ/', '/abɾ/', '/æbɾ/', '/abɾ/', '/abaɾ/', '/abaɾ/', '/æbæɾ/', '/abaɾ/']",3,0,0.125,0.125,1.25,0.3333333333333333,1
766,मशग़ूल,,"['/məʃ.ɡuːl/', '[məʃ.ɡuːl̪]', '/məʃ.ɣuːl/', '[məʃ.ɣuːl̪]']",,12,5,3.0625,3.375,26.125,1.0,0
767,किशमिश,تمام,['/kɪʃ.mɪʃ/'],"['/ˈt̪ə.mɑm/', '/tamɑːm/', '/tamɒːm/', '/tæmɒːm/', '/tamɔːm/', '/ta.maːm/', '[taˈmæːm]', '/t̪ə.mɑːm/']",6,3,1.6875,1.8333333333333333,17.75,0.5,0
768,अफ़्ग़ानिस्तान,وعده,"['/əpʰ.ɡɑː.nɪs.t̪ɑːn/', '[əpʰ.ɡäː.n̪ɪs̪.t̪ä̃ːn̪]', '/əf.ɣɑː.nɪs.t̪ɑːn/', '[əf.ɣäː.n̪ɪs̪.t̪ä̃ːn̪]']","['/waʔda/', '/waʔda/', '/væʔde/', '/vaʔda/']",16,5,4.916666666666667,5.416666666666667,41.125,0.8,0
769,क़त्ल,ساز,"['/kət̪l/', '[kət̪l̪]', '/qət̪l/', '[qət̪l̪]']","['/sɑːz/', '/sɒːz/', '/sɒːz/', '/sɔːz/']",5,2,1.2708333333333333,1.375,12.375,0.5555555555555556,0
770,शुरू,شُرُوع,['/ʃʊ.ɾuː/'],"['/ʃʊːrʊː/', '/ʃoˈruː(ʔ)/']",3,0,0.125,0.125,1.25,0.3,1
771,बक्कम,,"['/bək.kəm/', '[bək̚.kə̃m]']",,11,5,3.104166666666667,3.458333333333333,27.75,1.0,0
772,लद्दाख़,,"['/ləd̪.d̪ɑːkʰ/', '[l̪əd̪̚.d̪äːkʰ]', '/ləd̪.d̪ɑːx/', '[l̪əd̪̚.d̪äːx]']",,14,4,3.0625,3.375,27.75,1.0,0
773,सालाना,,"['/sɑː.lɑː.nɑː/', '[s̪äː.l̪äː.n̪äː]']",,14,2,2.895833333333333,3.208333333333333,24.25,0.9333333333333333,0
774,अरमान,خیرات,"['/əɾ.mɑːn/', '[əɾ.mä̃ːn̪]']",['[xejˈɾɒːtʰ]'],8,3,1.7083333333333335,2.0416666666666665,19.5,0.6153846153846154,0
775,तादाद,قرض,"['/t̪ɑː.d̪ɑːd̪/', '[t̪äː.d̪äːd̪]']","['/ʔa.radˤ/', '[ˈʔɑ.rˤɑdˤ]', '/ɡa.radˤ/', '[ˈɡɑ.rˤɑdˤ]']",9,2,0.5625,0.6666666666666667,7.875,0.6,0
776,क़ैंची,قیچی,"['/kɛːn.t͡ʃiː/', '[kɛ̃ːn̪.t͡ʃiː]', '/qɛːn.t͡ʃiː/', '[qɛ̃ːn̪.t͡ʃiː]']","['/qajt͡ʃiː/', '/qajt͡ʃiː/', '/ɢejt͡ʃiː/', '/qajt͡ʃiː/']",4,1,0.3958333333333333,0.4166666666666667,6.125,0.2857142857142857,1
777,ख़्वाब,ترجمان,"['/kʰʋɑːb/', '[kʰʋäːb]', '/xʋɑːb/', '[xʋäːb]']","['/tur.ʒmaːn/', '/tar.ʒmaːn/', '/t̪əɾ.d͡ʒʊ.mɑːn/']",8,5,3.2708333333333335,3.666666666666667,31.375,0.6153846153846154,0
778,रोज़ाना,روزانه,"['/ɾoː.d͡ʒɑː.nɑː/', '[ɾoː.d͡ʒäː.n̪äː]', '/ɾoː.zɑː.nɑː/', '[ɾoː.zäː.n̪äː]']",['[ruːzɒːˈne]'],8,0,0.29166666666666663,0.29166666666666663,3.25,0.5,1
779,जसूर,جسور,"['/d͡ʒə.suːɾ/', '[d͡ʒə.s̪uːɾ]']","['/d͡ʒa.suːr/', '/d͡ʒu.suːr/', '/d͡ʒu.suːr/', '/d͡ʒasuːɾ/', '/d͡ʒasuːɾ/', '/d͡ʒæsuːɾ/', '/d͡ʒasuɾ/', '/d͡ʒə.suːɾ/']",0,0,0.0,0.0,0.0,0.0,1
780,ख़ैर,پیاده,"['/kʰɛːɾ/', '/xɛːɾ/']","['/pijɑːda/', '/pijɒːda/', '/pijɒːde/', '/pijɔːda/']",6,4,3.104166666666667,3.5,29.0,0.5454545454545454,0
781,ख़ुशहाल,خوشحال,"['/kʰʊʃ.ɦɑːl/', '[kʰʊʃ.ɦäːl̪]', '/xʊʃ.ɦɑːl/', '[xʊʃ.ɦäːl̪]']","['/xʷaʃhɑːl/', '/xʊʃhɒːl/', '/xoʃhɒːl/', '/xuʃhɔːl/']",3,0,0.10416666666666666,0.125,1.0,0.25,1
782,ताक़त,گناه,"['/t̪ɑː.kət̪/', '[t̪äː.kət̪]', '/t̪ɑː.qət̪/', '[t̪äː.qət̪]']","['/ɡunɑːh/', '/ɡʊnɒːh/', '/ɡonɒːh/', '/ɡunɔːh/']",8,3,0.9791666666666666,1.0416666666666667,14.125,0.6153846153846154,0
783,तर्जुमा,ترجمه,"['/t̪əɾ.d͡ʒʊ.mɑː/', '[t̪əɾ.d͡ʒʊ.mäː]']","['/taɾd͡ʒuma/', '/taɾd͡ʒʊma/', '/tæɾd͡ʒome/', '/taɾd͡ʒuma/']",6,0,0.16666666666666666,0.16666666666666666,1.5,0.35294117647058826,1
784,चाय,چای,"['/t͡ʃɑːj/', '[t͡ʃäːj]']","['/t͡ʃɑi/', '/t͡ʃɑːj/', '/t͡ʃɒːj/', '/t͡ʃɒːj/', '/t͡ʃɔːj/', '/t͡ʃɑːj/']",0,0,0.0,0.0,0.0,0.0,1
785,फ़र्ज़ंद,فرزند,"['/pʰəɾ.d͡ʒənd̪/', '[pʰəɾ.d͡ʒə̃n̪d̪]', '/fəɾ.zənd̪/', '[fəɾ.zə̃n̪d̪]']",['[fæɾˈzænd̪]'],5,0,0.25,0.25,2.5,0.3333333333333333,1
786,गर्म,جواب,"['/ɡə.ɾəm/', '[ɡə.ɾə̃m]', '/ɡəɾm/']","['/d͡ʒa.waːb/', '/ʒwaːb/', '/ʒawaːb/', '/d͡ʒawɑːb/', '/d͡ʒawɒːb/', '/d͡ʒævɒːb/', '/d͡ʒavɔːb/', '/d͡ʒə.ʋɑːb/']",5,1,0.5625000000000001,0.625,9.25,0.5384615384615384,0
787,मेज़बान,,"['/meːd͡ʒ.bɑːn/', '[meːd͡ʒ.bä̃ːn̪]', '/meːz.bɑːn/', '[meːz.bä̃ːn̪]']",,12,3,2.8541666666666665,3.1666666666666665,23.125,0.9230769230769231,0
788,व,,"['/ʋə/', '/wə/', '/və/', '[ʋə]', '/ʋə/', '[wʌ]']",,6,2,1.2916666666666665,1.4166666666666667,13.25,1.0,0
789,असली,اصلی,"['/əs.liː/', '[əs̪.l̪iː]']",['/æsˈliː/'],2,0,0.125,0.125,1.25,0.2,1
790,फ़ुर्सत,,"['/pʰʊɾ.sət̪/', '[pʰʊɾ.s̪ət̪]', '/fʊɾ.sət̪/', '[fʊɾ.s̪ət̪]']",,12,5,3.083333333333333,3.458333333333333,28.5,1.0,0
791,ज़र्रा,ذره,"['/d͡ʒəɾ.ɾɑː/', '[d͡ʒəɾ.ɾäː]', '/zəɾ.ɾɑː/', '[zəɾ.ɾäː]']","['/ðarra/', '/zarra/', '/zærre/', '/zarra/']",6,0,0.125,0.125,1.25,0.5454545454545454,1
792,अर्ज़,دقت,"['/əɾd͡ʒ/', '/əɾz/']","['/duqt/', '/diqqat/', '/dɪqqat/', '/deɢɢæt/', '/diqqat/']",4,2,1.4791666666666665,1.6666666666666667,15.625,0.5,0
793,क़ाबिल,قابل,"['/kɑː.bɪl/', '[käː.bɪl̪]', '/qɑː.bɪl/', '[qäː.bɪl̪]']","['/qaː.ba.la/', '/qɑːbil/', '/qɒːbɪl/', '/ɢɒːbel/', '/qɔːbil/', '/ʔaː.bal/', '[ˈʔæː.bal]', '/ɡaː.bal/', '[ˈɡæː.bal]', '/ʔaː.bil/', '[ˈʔæː.bɪl]', '/ɡaː.bil/', '[ˈɡæː.bɪl]', '/qɑː.bɪl/']",0,0,0.0,0.0,0.0,0.0,1
794,ख़ानदान,جاهل,"['/kʰɑːn.d̪ɑːn/', '[kʰä̃ːn̪.d̪ä̃ːn̪]', '/xɑːn.d̪ɑːn/', '[xä̃ːn̪.d̪ä̃ːn̪]']","['/ʒaː.hil/', '/d͡ʒɑːhil/', '/d͡ʒɒːhɪl/', '/d͡ʒɒːhel/', '/d͡ʒɔːhil/']",8,3,1.625,1.75,15.75,0.5714285714285714,0
795,हज़ार,,"['/ɦə.d͡ʒɑːɾ/', '[ɦə.d͡ʒäːɾ]', '/ɦə.zɑːɾ/', '[ɦə.zäːɾ]']",,11,3,2.0833333333333335,2.375,19.625,1.0,0
796,शराब,شراب,['[ʃəˈɾa(ː)b]'],"['/ʃa.raːb/', '/ʃar.raːb/', '/ʃur.raːb/', '[ʃɑˈɾˤɑːb]', '[ʃoˈɾˤɑːb]', '[ʃɑˈɾˤɑːb]', '/ʃaˈraːb/', '/ʃuˈrːaːb/', '/ʃraːb/', '/ʃaɾɑːb/', '/ʃaɾɒːb/', '/ʃæɾɒːb/', '/ʃaɾɔːb/', '/ʃa.raːb/', '[ʃaˈrˤɑːb]', '/ʃə.ɾɑːb/']",4,0,0.10416666666666667,0.125,1.25,0.3076923076923077,1
797,ज़रूर,ضرور,"['/d͡ʒə.ɾuːɾ/', '/zə.ɾuːɾ/']",['/zə.ɾuːɾ/'],0,0,0.0,0.0,0.0,0.0,1
798,नफ़रत,نفرت,"['/nəpʰ.ɾət̪/', '[n̪əpʰ.ɾət̪]', '/nəf.ɾət̪/', '[n̪əf.ɾət̪]']","['/nafɾat/', '/nafɾat/', '/næfɾæt/', '/nafɾat/']",4,0,0.2916666666666667,0.2916666666666667,2.75,0.3333333333333333,1
799,साया,سایه,"['/sɑː.jɑː/', '[s̪äː.jäː]']","['/sɑːja/', '/sɒːja/', '/sɒːje/', '/sɔːja/']",3,0,0.10416666666666667,0.125,1.25,0.2727272727272727,1
800,बाख़ुदा,,"['/bɑː.kʰʊ.d̪ɑː/', '[bäː.kʰʊ.d̪äː]', '/bɑː.xʊ.d̪ɑː/', '[bäː.xʊ.d̪äː]']",,15,3,3.0000000000000004,3.333333333333333,28.125,1.0,0
801,एहसान,دوستانه,"['/əɦ.sɑːn/', '[ɛɦ.s̪ä̃ːn̪]']","['[duːstʰɒːne]', '[duːstʰuːne]']",7,3,2.3541666666666665,2.583333333333333,22.125,0.5,0
802,शिकम,,"['/ʃɪ.kəm/', '[ʃɪ.kə̃m]']",,10,4,2.2708333333333335,2.5,21.375,1.0,0
803,सादगी,سادگی,"['/sɑː.d̪ə.ɡiː/', '[s̪äː.d̪ə.ɡiː]']","['/sɑːda\xa0ɡiː/', '/sɒːda\xa0ɡiː/', '/sɒːde\xa0ɡiː/', '/sɔːda\xa0ɡiː/']",6,2,1.9583333333333335,2.166666666666667,16.0,0.375,1
804,हवा,هوا,"['/ɦə.ʋɑː/', '[ɦə.ʋäː]']","['/hwa/', '[hæˈvɒː]', '/ha.wa/', '[ˈha.wa]']",5,0,0.3333333333333333,0.41666666666666663,3.5,0.5,1
805,सौदागर,,"['/sɔː.d̪ɑː.ɡəɾ/', '[s̪ɔː.d̪äː.ɡəɾ]']",,16,5,3.8958333333333335,4.375,34.25,1.0,0
806,तुर्क,نمونه,['/t̪ʊɾk/'],"['/namuːna~numuːna~nimuːna/', '/namuːna~nʊmuːna~nɪmuːna/', '/næmuːne~nomuːne~nemuːne/', '/namuna~numuna~nimuna/']",20,17,13.25,14.708333333333334,111.75,0.8148148148148148,0
807,क़हवा,قهوه,"['/kəɦ.ʋɑː/', '[kɛɦ.ʋäː]', '/qəɦ.ʋɑː/', '[qɛɦ.ʋäː]']","['/qahwa/', '/qahwa/', '/qɒːwa/', '/ɢæhve/', '/qahva/']",6,0,0.29166666666666663,0.375,3.0,0.5454545454545454,1
808,नमूना,نمونه,"['/nə.muː.nɑː/', '[n̪ə.muː.n̪äː]']","['/namuːna~numuːna~nimuːna/', '/namuːna~nʊmuːna~nɪmuːna/', '/næmuːne~nomuːne~nemuːne/', '/namuna~numuna~nimuna/']",16,12,11.0,12.166666666666666,88.5,0.6296296296296297,1
809,फ़र्ज़ी,,"['/pʰəɾ.d͡ʒiː/', '/fəɾ.ziː/']",,11,4,2.2708333333333335,2.583333333333333,22.375,1.0,0
810,फ़लक,فلک,"['/pʰə.lək/', '[pʰə.l̪ək]', '/fə.lək/', '[fə.l̪ək]']",['/fə.lək/'],0,0,0.0,0.0,0.0,0.0,1
811,मीज़ान,,"['/miː.d͡ʒɑːn/', '[miː.d͡ʒä̃ːn̪]', '/miː.zɑːn/', '[miː.zä̃ːn̪]']",,11,2,1.9583333333333333,2.1666666666666665,15.875,0.9166666666666666,0
812,ज़ख़्म,خواهش,"['/d͡ʒəkʰ.mᵊ/', '/zəx.mᵊ/']","['/xʷɑːhiʃ/', '/xɒːhɪʃ/', '/xɒːheʃ/', '/xɔːhiʃ/']",6,3,1.6458333333333335,1.7916666666666665,19.0,0.6,0
813,तीर,اثر,"['/t̪iːɾ/', '[t̪ir]']","['/asaɾ/', '/asaɾ/', '/æsæɾ/', '/asaɾ/']",4,1,1.0625,1.1666666666666665,9.5,0.4444444444444444,0
814,जमात,جماعت,"['/d͡ʒə.mɑːt̪/', '[d͡ʒə.mäːt̪]']","['/d͡ʒamɑːʔat/', '/d͡ʒamɒːʔat/', '/d͡ʒamɒːat/', '/d͡ʒæmɒːʔæt/', '/d͡ʒɒːmɒːæt/', '/d͡ʒamɔːʔat/', '/d͡ʒə.mɑː.(ʔ)ət̪/', '/d͡ʒə.mɑːt̪/']",0,0,0.0,0.0,0.0,0.0,1
815,ख़मीर,خمیر,"['/kʰə.miːɾ/', '/xə.miːɾ/']",['[xæˈmiːɾ]'],4,0,0.125,0.125,1.25,0.36363636363636365,1
816,दम,دم,"['/d̪əm/', '[d̪ə̃m]', '/d̪ə.mᵊ/', '/d̪əm/', '[d̪ə̃m]', '/d̪əm/', '[d̪ə̃m]', '/dɐ́.mɐ/', '/ˈd̪ɐ.mɐ/']","['/dam.ma/', '/damm/', '/dam/', '/dimm/', '/dum/', '/damː/', '/dum/', '/dʊm/', '/dom/', '/dum/', '/dam/', '/dam/', '/dæm/', '/dam/', '/dam/', '/dam/', '/dæm/', '/dam/']",2,0,0.125,0.125,1.0,0.25,1
817,मौसीक़ी,موسیقی,"['/mɔː.siː.kiː/', '[mɔː.s̪iː.kiː]', '/mɔː.siː.qiː/', '[mɔː.s̪iː.qiː]']","['/muːsiːqiː/', '/muːsiːqiː/', '/muːsiːɢiː/', '/musiqiː/']",3,0,0.125,0.125,1.25,0.2,1
818,शिकायत,,"['/ʃɪ.kɑː.jət̪/', '[ʃɪ.käː.jət̪]']",,15,5,4.000000000000001,4.416666666666667,36.5,1.0,0
819,जगह,جایگاه,"['/d͡ʒə.ɡɑː/', '[d͡ʒə.ɡäː]', '/d͡ʒə.ɡəɦ/']","['/d͡ʒɑː(j)ɡɑːh/', '/d͡ʒɒː(j)ɡɒːh/', '/d͡ʒɒː(j)ɡɒːh/', '/d͡ʒɔː(j)ɡɔːh/']",6,1,1.1041666666666667,1.2083333333333333,9.5,0.375,1
820,कोशिश,سرانجام,"['/koː.ʃɪʃ/', '[kosis]']","['/saɾand͡ʒɑːm/', '/saɾand͡ʒɒːm/', '/sæɾænd͡ʒɒːm/', '/saɾand͡ʒɔːm/']",11,6,3.4583333333333335,3.875,33.125,0.7333333333333333,0
821,दीवान,نا,"['/d̪iː.ʋɑːn/', '[d̪iː.ʋä̃ːn̪]']","['[nɔː]', '/nɑ/', '/nɑː/']",7,3,2.75,3.125,24.5,0.5384615384615384,0
822,तोहफ़ा,تحفه,"['/t̪oːɦ.pʰɑː/', '[t̪oːɦ.pʰäː]', '/t̪oːɦ.fɑː/', '[t̪oːɦ.fäː]']","['/tuhfa/', '/tʊhfa/', '/tohfe/', '/tɵːhfa/']",6,0,0.125,0.125,0.75,0.46153846153846156,1
823,ख़राश,خراش,"['/kʰə.ɾɑːʃ/', '[kʰə.ɾäːʃ]', '/xə.ɾɑːʃ/', '[xə.ɾäːʃ]']",['/xə.ɾɑːʃ/'],0,0,0.0,0.0,0.0,0.0,1
824,हैवान,حیوان,"['/ɦɛː.ʋɑːn/', '[ɦɛː.ʋä̃ːn̪]']","['/hajwɑːn/', '/hajwɒːn/', '/hejvɒːn/', '/hajvɔːn/']",5,1,1.2291666666666667,1.4166666666666665,10.75,0.4166666666666667,1
825,मज़ा,مزه,"['/mə.d͡ʒɑː/', '[mə.d͡ʒäː]', '/mə.zɑː/', '[mə.zäː]']","['/maz(z)a/', '/maz(z)a/', '/mæz(z)e/', '/maz(z)a/']",5,1,1.0416666666666665,1.125,8.5,0.45454545454545453,1
826,मुसाफ़िर,,"['/mʊ.sɑː.pʰɪɾ/', '[mʊ.s̪äː.pʰɪɾ]', '/mʊ.sɑː.fɪɾ/', '[mʊ.s̪äː.fɪɾ]']",,14,5,3.875,4.375,32.625,1.0,0
827,-कारी,اردو,"['/kɑː.ɾiː/', '[käː.ɾiː]']","['/uɾduː/', '/ʊɾduː/', '/oɾduː/', '/uɾdu/', '/ʊɾ.d̪uː/']",6,2,0.8541666666666666,1.125,17.5,0.5454545454545454,0
828,चीज़,درویش,"['/t͡ʃiːd͡ʒ/', '/t͡ʃiːz/']","['/daɾweːʃ/', '/daɾweːʃ/', '/dæɾviːʃ/', '/daɾveʃ/']",5,4,2.9375,3.291666666666667,24.25,0.45454545454545453,0
829,तक़दीर,تقدیر,"['/t̪ək.d̪iːɾ/', '/t̪əq.d̪iːɾ/']","['/taqdiːɾ/', '/taqdiːɾ/', '/tæɢdiːɾ/', '/taqdiɾ/']",4,0,0.20833333333333331,0.20833333333333331,1.75,0.2857142857142857,1
830,वहशी,,"['/ʋəɦ.ʃiː/', '[ʋɛɦ.ʃiː]']",,11,4,2.3958333333333335,2.7083333333333335,23.5,1.0,0
831,दोस्त,دوست,"['/d̪oːst̪/', '[d̪oːs̪t̪]']","['/doːst/', '/doːst/', '/duːst/', '/dɵːst/', '/dos/']",2,0,0.08333333333333333,0.08333333333333333,0.5,0.18181818181818182,1
832,दरिंदा,مسافر,"['/d̪ə.ɾɪn.d̪ɑː/', '[d̪ə.ɾɪ̃n̪.d̪äː]']","['/mu.saː.fir/', '/musɑːfiɾ/', '/mʊsɒːfɪɾ/', '/mosɒːfeɾ/', '/musɔːfiɾ/', '/mʊ.sɑː.fɪɾ/']",10,5,1.5416666666666667,1.875,28.375,0.625,0
833,मुर्दन,مردن,"['/mʊɾ.d̪ən/', '[mʊɾ.d̪ə̃n̪]']","['/muɾdan/', '/mʊɾdan/', '/moɾdæn/', '/muɾdan/']",3,0,0.16666666666666666,0.16666666666666666,1.5,0.25,1
834,बेमेल,,"['/beː.meːl/', '[beː.meːl̪]']",,12,4,2.104166666666667,2.3333333333333335,18.625,1.0,0
835,वादा,وعده,"['/ʋɑː.d̪ɑː/', '[ʋäː.d̪äː]']","['/waʔda/', '/waʔda/', '/væʔde/', '/vaʔda/']",7,1,1.1041666666666667,1.2916666666666667,9.5,0.5833333333333334,1
836,ज़ब्त,قسمت,"['/d͡ʒəbt̪/', '/zəbt̪/']","['/qismat/', '/qɪsmat/', '/ɢesmæt/', '/qismat/', '/qɪs.mət̪/']",6,3,2.1666666666666665,2.3749999999999996,19.5,0.5,0
837,तबाही,تباهی,"['/t̪ə.bɑː.ɦiː/', '[t̪ə.bäː.ɦiː]']","['/tabɑːhiː/', '/tabɒːhiː/', '/tæbɒːhiː/', '/tabɔːhiː/']",5,0,0.20833333333333331,0.20833333333333331,1.75,0.3333333333333333,1
838,संदल,صندل,"['/sən.d̪əl/', '[s̪ə̃n̪.d̪əl̪]']",['/sˤan.dal/'],4,0,0.375,0.375,3.75,0.3333333333333333,1
839,अब्रू,ابرو,['[əˈbɾuː]'],"['/abɾuː/', '/abɾuː/', '/æbɾuː/', '/abɾu/']",4,0,0.125,0.125,1.25,0.4,1
840,रौनक़,رونق,"['/ɾɔː.nək/', '[ɾɔː.n̪ək]', '/ɾɔː.nəq/', '[ɾɔː.n̪əq]']","['/raw.naq/', '/ɾawnaq/', '/ɾawnaq/', '/ɾownæɢ/', '/ɾavnaq/']",4,1,1.1458333333333335,1.25,9.5,0.36363636363636365,1
841,ख़याल,منشی,"['/kʰə.jɑːl/', '[kʰə.jäːl̪]', '/xə.jɑːl/', '[xə.jäːl̪]']","['/munˈʃiː/', '[monˈʃiː]']",7,4,1.3125,1.4583333333333333,25.125,0.5833333333333334,0
842,कबूतर,نصیحت,['/kə.buː.t̪əɾ/'],"['/nasiːhat/', '/nasiːhat/', '/næsiːhæt/', '/nasihat/']",10,4,1.2708333333333333,1.4166666666666667,19.625,0.6666666666666666,0
843,मगर,,['/mə.ɡəɾ/'],,10,4,2.1875,2.5,19.375,1.0,0
844,ज़मीन,مولانا,"['/d͡ʒə.miːn/', '[d͡ʒə.mĩːn̪]', '/zə.miːn/', '[zə.mĩːn̪]']","['/mæwlɒːˈnɒː/', '/mowlɒːˈnɒː/', '[moːlɒːˈnɒː]']",8,3,1.6458333333333333,1.7916666666666665,18.25,0.5714285714285714,0
845,मेहमान,مهمان,"['/meːɦ.mɑːn/', '[meːɦ.mä̃ːn̪]']","['/mihmɑːn/', '/mɪhmɒːn/', '/mehmɒːn/', '/mehmɔːn/']",4,0,0.125,0.125,1.25,0.3076923076923077,1
846,शाम,شام,"['/ʃɑːm/', '[ʃä̃ːm]', '/ɕɑː.mɐ́/', '/ˈɕɑː.mɐ/']","['/ʃaː.ma/', '/ʃɑːm/', '/ʃɒːm/', '/ʃɒːm/', '/ʃɔːm/', '/ʃɑːm/']",0,0,0.0,0.0,0.0,0.0,1
847,गुफ़्तार,گفتار,"['/ɡʊpʰ.t̪ɑːɾ/', '[ɡʊpʰ.t̪äːɾ]', '/ɡʊf.t̪ɑːɾ/', '[ɡʊf.t̪äːɾ]']","['/ɡuftɑːɾ/', '/ɡʊftɒːɾ/', '/ɡoftɒːɾ/', '/ɡuftɔːɾ/', '[ɡofˈt̪ʰɒːɾ]']",3,0,0.10416666666666666,0.125,1.0,0.23076923076923078,1
848,सिलसिला,سلسله,"['/sɪl.sɪ.lɑː/', '[s̪ɪl̪.s̪ɪ.l̪äː]']","['/silsila/', '/sɪlsɪla/', '/selsele/', '/silsila/']",4,0,0.10416666666666667,0.125,1.0,0.2857142857142857,1
849,माहिर,,"['/mɑː.ɦɪɾ/', '[mäː.ɦɪɾ]']",,11,3,2.0208333333333335,2.3333333333333335,18.125,1.0,0
850,तबाह,مثل,"['/t̪ə.bɑːɦ/', '[t̪ə.bäːɦ]']","['/ma.θa.la/', '/maθ.θa.la/', '/miθl/', '/ma.θal/', '/mu.θul/', '/miθ.lu/', '/miθ.la/', '/miθ.li/', '/muθl/', '/misl/', '/mɪsl/', '/mesl/', '/misl/', '/misli/', '/mɪslɪ/', '/mesle/', '/mese/', '/misli/', '/masal/', '/masal/', '/mæsæl/', '/masal/', '/maθ.θal/', '[ˈmaθ.θal]', '/mas.sal/', '[ˈmas.sal]']",7,2,0.6875,0.75,9.125,0.5833333333333334,0
851,फ़र्श,,"['/pʰəɾʃ/', '/fəɾʃ/']",,8,3,1.4791666666666665,1.6666666666666667,15.125,1.0,0
852,नर,नर,"['/nəɾ/', '[n̪əɾ]', '/nɐ́.ɾɐ/', '/ˈn̪ɐ.ɾɐ/']","['/nəɾ/', '[n̪əɾ]', '/nɐ́.ɾɐ/', '/ˈn̪ɐ.ɾɐ/']",0,0,0.0,0.0,0.0,0.0,1
853,नादिरी,نادر,"['/nɑː.d̪ɪ.ɾiː/', '[n̪äː.d̪ɪ.ɾiː]']",['[nɒːˈd̪eɾ]'],7,1,1.0416666666666667,1.1666666666666667,8.75,0.4375,1
854,ज़ाहिर,ظاهر,"['/d͡ʒɑː.ɦɪɾ/', '[d͡ʒäː.ɦɪɾ]', '/zɑː.ɦɪɾ/', '[zäː.ɦɪɾ]']","['/zɑːhiɾ/', '/zɒːhɪɾ/', '/zɒːheɾ/', '/zɔːhiɾ/']",3,0,0.08333333333333333,0.08333333333333333,0.5,0.2727272727272727,1
855,मकान,,"['/mə.kɑːn/', '[mə.kä̃ːn̪]']",,10,2,1.9375000000000002,2.1666666666666665,15.875,0.9090909090909091,0
856,मलाल,,"['/mə.lɑːl/', '[mə.l̪äːl̪]']",,11,3,2.083333333333333,2.2916666666666665,17.875,1.0,0
857,तारीख़,گلدان,"['/t̪ɑː.ɾiːkʰ/', '[t̪äː.ɾiːkʰ]', '/t̪ɑː.ɾiːx/', '[t̪äː.ɾiːx]']","['/ɡuldɑːn/', '/ɡʊldɒːn/', '/ɡoldɒːn/', '/ɡuldɔːn/']",8,3,1.9166666666666667,2.125,19.75,0.6153846153846154,0
858,जंगजू,جنگجو,"['/d͡ʒəŋ.ɡd͡ʒuː/', '[d͡ʒə̃ŋ.ɡd͡ʒuː]']","['/d͡ʒanɡd͡ʒuː/', '/d͡ʒanɡd͡ʒuː/', '/d͡ʒænɡd͡ʒuː/', '/d͡ʒanɡd͡ʒu/']",3,0,0.3125,0.33333333333333337,3.375,0.1875,1
859,कुदरत,شیر,['/kʊd̪.ɾət̪/'],"['/ʃeːr/', '/ʃeːɾ/', '/ʃeːɾ/', '/ʃiːɾ/', '/ʃeɾ/', '/ʃiːɾ/', '/ʃiːɾ/', '/ʃiːɾ/', '/ʃiɾ/', '/ʃeːɾ/', '/ʃiːɾ/']",8,4,3.0416666666666665,3.3333333333333335,25.625,0.6153846153846154,0
860,ज़मीन,زمین,"['/d͡ʒə.miːn/', '[d͡ʒə.mĩːn̪]', '/zə.miːn/', '[zə.mĩːn̪]']","['/zamiːn/', '/zamiːn/', '/zæmiːn/', '/zamin/', '/zə.miːn/']",0,0,0.0,0.0,0.0,0.0,1
861,कीमिया,آدمی,"['/kiː.mɪ.jɑː/', '[kiː.mi.jäː]']",['/ɑːd̪.miː/'],7,3,2.5,2.75,26.375,0.5,0
862,क़द्र,قدر,"['/kəd̪.ɾᵊ/', '/qəd̪.ɾᵊ/']","['/ʔidir/', '/ɡa.dar/', '/ɡi.dir/', '/ɡa.dir/', '/qad(a)ɾ/', '/qad(a)ɾ/', '/ɢæd(æ)ɾ/', '/qad(a)ɾ/', '/ʔi.dir/', '[ˈʔidɪr]', '/ɡi.dir/', '[ˈɡi.dɪr]', '/ʔad.dar/', '[ˈʔad.dar]', '/ɡad.dar/', '[ˈɡad.dar]']",5,1,1.0625,1.1666666666666667,8.75,0.45454545454545453,1
